City_ID,City,Country,Lat,Lng,Max Temp,Min Temp,Humidity,Cloudiness,Wind Speed,Date
428,Malanje,AO,-9.5402,16.341,299.94,299.94,34,93,3.19,2022-10-11 15:13:55
429,Vila Franca Do Campo,PT,37.7167,-25.4333,295.38,295.38,64,31,1.87,2022-10-11 15:13:55
430,Zholymbet,KZ,51.7433,71.7122,283.38,283.38,48,62,3.12,2022-10-11 15:13:56
431,Kerman,IR,30.2832,57.0788,294.26,294.26,13,0,3.4,2022-10-11 15:13:57
432,Goure,NE,13.9835,10.2704,309.86,309.86,12,7,6.54,2022-10-11 15:13:57
433,Brokopondo,SR,4.75,-55.1667,303.05,303.05,60,23,1.18,2022-10-11 15:13:58
434,Bubaque,GW,11.2833,-15.8333,301.73,301.73,75,100,2.97,2022-10-11 15:13:58
435,Chililabombwe,ZM,-12.3648,27.8229,302.73,302.73,18,69,2.98,2022-10-11 15:13:59
436,Zhezkazgan,KZ,47.8043,67.7144,282.14,282.14,34,0,5.0,2022-10-11 15:13:59
437,Luau,AO,-10.7073,22.2247,307.41,307.41,12,68,3.36,2022-10-11 15:14:00
438,Sambava,MG,-14.2667,50.1667,295.07,295.07,80,0,5.14,2022-10-11 15:14:01
439,Patna,IN,25.6,85.1167,299.11,299.11,89,75,1.03,2022-10-11 15:14:01
440,Kalmunai,LK,7.4167,81.8167,299.81,299.81,82,95,4.39,2022-10-11 15:14:02
441,Buenaventura,CO,3.8801,-77.0312,300.03,300.03,86,91,1.93,2022-10-11 15:10:02
442,Nuuk,GL,64.1835,-51.7216,272.49,272.49,93,75,2.06,2022-10-11 15:11:07
443,Chigorodo,CO,7.6664,-76.6811,300.93,300.93,81,93,1.07,2022-10-11 15:14:03
444,Kimparana,ML,12.8347,-4.9244,308.02,308.02,36,51,3.68,2022-10-11 15:14:03
445,Gengenbach,DE,48.4,8.0167,290.68,288.72,77,20,3.6,2022-10-11 15:14:04
446,Krasnoye,UA,49.9145,24.6134,286.05,286.05,71,99,2.57,2022-10-11 15:14:05
447,San Vicente,AR,-26.6167,-54.1333,287.77,287.77,99,100,1.28,2022-10-11 15:14:06
448,Saint-Joseph,RE,-21.3667,55.6167,295.36,292.1,73,24,4.97,2022-10-11 15:14:06
449,Pinheiro Machado,BR,-31.5783,-53.3811,287.62,287.62,97,100,0.86,2022-10-11 15:14:07
450,Kirkwood,US,38.5834,-90.4068,290.57,287.18,89,100,5.14,2022-10-11 15:14:07
451,Axintele,RO,44.6,26.7833,291.99,291.99,41,100,1.95,2022-10-11 15:14:08
452,Coihaique,CL,-45.5752,-72.0662,284.49,284.12,58,75,2.06,2022-10-11 15:14:08
453,Svetlyy,RU,54.675,20.1347,286.18,285.91,70,10,7.73,2022-10-11 15:14:09
454,Dover,US,39.1582,-75.5244,293.81,289.98,59,0,1.54,2022-10-11 15:10:03
455,Anuradhapura,LK,8.3565,80.4173,298.62,298.62,85,99,1.86,2022-10-11 15:14:10
456,Mecca,SA,21.4267,39.8261,305.34,305.34,38,0,4.6,2022-10-11 15:10:36
457,Makariv,UA,50.4641,29.8113,282.97,282.97,54,2,1.88,2022-10-11 15:14:11
458,Santarem,BR,-2.4431,-54.7083,303.22,303.22,74,75,3.09,2022-10-11 15:14:12
459,Pitimbu,BR,-7.4706,-34.8086,300.85,300.85,63,41,8.5,2022-10-11 15:14:13
460,Bella Union,UY,-30.2752,-57.6007,292.36,292.36,60,47,2.87,2022-10-11 15:14:16
461,Abalak,RU,58.1286,68.5944,278.9,278.9,66,41,2.34,2022-10-11 15:14:16
462,Mumford,GH,5.2618,-0.759,300.06,300.06,76,97,4.31,2022-10-11 15:14:17
463,Nicoya,CR,10.1483,-85.452,300.93,300.93,78,21,1.23,2022-10-11 15:13:51
464,Rincon,US,32.296,-81.2354,297.51,295.88,69,75,5.14,2022-10-11 15:14:18
465,Rudraprayag,IN,30.2833,78.9833,292.04,292.04,89,1,0.79,2022-10-11 15:14:18
466,Sunndalsora,NO,62.6754,8.5515,278.61,278.61,99,100,2.28,2022-10-11 15:14:19
467,Oranjestad,AW,12.524,-70.027,304.21,304.21,76,37,3.13,2022-10-11 15:14:20
468,Krasnoborsk,RU,61.5598,45.934,279.53,279.53,92,87,1.9,2022-10-11 15:14:20
469,Urucara,BR,-2.5364,-57.76,308.16,308.16,41,95,2.25,2022-10-11 15:11:17
470,Hazleton,US,40.9584,-75.9746,288.85,284.77,63,0,0.89,2022-10-11 15:10:07
471,Tyukhtet,RU,56.5389,89.3011,280.3,280.3,86,100,5.17,2022-10-11 15:14:21
472,Quatre Cocos,MU,-20.2078,57.7625,295.42,295.42,68,5,5.66,2022-10-11 15:14:22
473,Aksay,RU,47.26,39.87,284.4,284.27,80,100,4.92,2022-10-11 15:14:22
474,Polunochnoye,RU,60.8697,60.4153,276.81,276.81,88,18,1.75,2022-10-11 15:14:23
475,Thetford Mines,CA,46.0913,-71.3013,280.53,280.53,57,54,4.89,2022-10-11 15:14:24
476,Aksarka,RU,66.5606,67.7975,276.17,276.17,87,80,5.22,2022-10-11 15:14:24
477,Tres Arroyos,AR,-38.3739,-60.2798,294.92,294.92,23,2,6.92,2022-10-11 15:14:25
478,Leczyca,PL,52.0596,19.1997,286.59,285.77,50,6,4.31,2022-10-11 15:14:26
479,Taltal,CL,-25.4,-70.4833,290.2,290.2,62,0,3.42,2022-10-11 15:14:26
480,Rehoboth,NA,-23.3167,17.0833,306.43,306.43,7,48,4.08,2022-10-11 15:14:27
481,Dudinka,RU,69.4058,86.1778,273.91,273.91,99,100,2.03,2022-10-11 15:14:27
482,San Pedro,PH,14.35,121.0167,301.1,298.9,79,100,1.62,2022-10-11 15:14:28
483,Atar,MR,20.5169,-13.0499,312.5,312.5,14,98,5.63,2022-10-11 15:14:28
484,Banda Aceh,ID,5.5577,95.3222,299.7,299.7,80,76,3.7,2022-10-11 15:14:29
485,Bollnas,SE,61.3482,16.3946,283.19,283.19,52,35,4.47,2022-10-11 15:14:29
486,Glenluce,GB,54.8798,-4.8084,285.56,285.56,72,82,7.37,2022-10-11 15:14:30
487,Kitgum,UG,3.2783,32.8867,298.43,298.43,66,63,3.11,2022-10-11 15:14:30
488,Sistranda,NO,63.7256,8.834,280.13,280.13,65,100,14.59,2022-10-11 15:14:31
489,Sao Jose Do Belmonte,BR,-7.8614,-38.7597,306.78,306.78,25,10,6.14,2022-10-11 15:14:31
490,Krasnoslobodsk,RU,48.7072,44.5714,284.05,284.01,87,0,3.0,2022-10-11 15:14:32
491,Ferkessedougou,CI,9.6,-5.2,302.14,302.14,66,80,2.76,2022-10-11 15:14:33
492,Imbituba,BR,-28.24,-48.6703,292.51,292.51,93,100,1.26,2022-10-11 15:11:07
493,Gurupi,BR,-11.7292,-49.0686,311.29,311.29,16,100,4.6,2022-10-11 15:14:36
494,Warri,NG,5.5167,5.75,302.77,302.77,67,62,3.1,2022-10-11 15:14:36
495,Maridi,SS,4.9158,29.4742,296.96,296.96,89,47,0.57,2022-10-11 15:14:37
496,Iralaya,HN,15.0,-83.2333,301.08,301.08,81,86,3.9,2022-10-11 15:14:37
497,At-Bashi,KG,41.1702,75.8106,278.8,278.8,15,0,1.99,2022-10-11 15:14:38
498,Mabaruma,GY,8.2,-59.7833,304.65,304.65,56,98,2.36,2022-10-11 15:14:38
499,Jacareacanga,BR,-6.2222,-57.7528,298.36,298.36,77,100,1.43,2022-10-11 15:14:39
500,Elizabeth City,US,36.2946,-76.2511,294.28,290.93,64,0,2.06,2022-10-11 15:10:52
501,Leshukonskoye,RU,64.8989,45.7622,280.17,280.17,89,100,2.62,2022-10-11 15:14:40
502,Dharchula,IN,29.85,80.5333,289.81,289.81,83,7,2.87,2022-10-11 15:14:40
503,Kyrylivka,UA,46.3759,35.3675,288.3,288.3,53,27,5.11,2022-10-11 15:14:43
504,Boa Vista,BR,2.8197,-60.6733,301.14,301.14,78,75,1.03,2022-10-11 15:14:45
505,Sawakin,SD,19.1059,37.3321,303.42,303.42,65,4,4.19,2022-10-11 15:14:48
506,Beisfjord,NO,68.3751,17.5988,281.18,281.18,98,100,2.66,2022-10-11 15:14:49
507,Camana,PE,-16.6228,-72.7111,291.75,291.75,70,65,5.05,2022-10-11 15:14:49
508,Kamina,CD,-8.7386,24.9906,300.24,300.24,28,99,1.49,2022-10-11 15:14:50
509,Itarema,BR,-2.9248,-39.9167,305.83,305.83,43,27,8.19,2022-10-11 15:13:00
510,Kita,ML,13.0349,-9.4895,307.08,307.08,38,100,1.46,2022-10-11 15:14:53
511,Kushmurun,KZ,52.4503,64.6311,285.17,285.17,38,98,2.73,2022-10-11 15:14:54
512,Cartagena Del Chaira,CO,1.3349,-74.8429,304.15,304.15,55,89,0.98,2022-10-11 15:14:54
513,Clearwater,US,27.9659,-82.8001,302.0,298.66,75,0,4.02,2022-10-11 15:11:50
514,Karasjok,NO,69.4719,25.5112,279.09,279.09,87,86,6.87,2022-10-11 15:14:55
515,Troyes,FR,48.3333,4.0833,291.18,290.58,68,100,2.57,2022-10-11 15:14:56
516,Makat,KZ,47.6469,53.3463,292.36,292.36,18,100,2.08,2022-10-11 15:14:57
517,Ostrowiec Swietokrzyski,PL,50.9294,21.3853,289.31,287.41,54,82,3.59,2022-10-11 15:14:58
518,Trelew,AR,-43.249,-65.3051,294.26,294.26,20,100,2.46,2022-10-11 15:14:59
519,Alta Floresta,BR,-9.8756,-56.0861,305.57,305.57,43,98,1.51,2022-10-11 15:14:59
520,Conde,BR,-7.2597,-34.9075,301.39,301.39,56,60,8.7,2022-10-11 15:15:00
521,San Cristobal,VE,7.7669,-72.225,300.25,300.25,51,64,3.15,2022-10-11 15:15:00
522,Ashqelon,IL,31.6693,34.5715,300.09,298.2,65,0,5.71,2022-10-11 15:15:01
523,Havoysund,NO,70.9963,24.6622,282.28,282.28,73,47,7.23,2022-10-11 15:15:02
524,Bom Jesus Da Lapa,BR,-13.255,-43.4181,309.61,309.61,14,83,5.28,2022-10-11 15:15:02
525,Marystown,CA,47.1666,-55.1483,284.07,284.07,62,62,7.94,2022-10-11 15:15:03
526,Betafo,MG,-19.8333,46.85,295.4,295.4,17,0,5.6,2022-10-11 15:15:04
527,Sanary-Sur-Mer,FR,43.1178,5.8001,298.07,294.2,69,96,1.69,2022-10-11 15:15:04
528,Tall Kayf,TR,37.0833,41.0667,299.81,299.34,17,0,3.09,2022-10-11 15:15:05
529,Santa Maria,BR,-29.6842,-53.8069,288.36,288.36,92,100,2.39,2022-10-11 15:15:05
530,Urdoma,RU,61.7533,48.5442,280.22,280.22,88,93,1.73,2022-10-11 15:15:06
531,Turbat,PK,26.0023,63.044,304.45,304.45,5,0,3.38,2022-10-11 15:15:06
532,Umm Kaddadah,SD,13.6017,26.6876,307.56,307.56,26,83,0.82,2022-10-11 15:15:07
533,Bolshevik,BY,54.0065,27.5692,284.94,284.61,72,100,3.53,2022-10-11 15:15:07
534,Manta,EC,-0.95,-80.7333,297.03,297.03,78,100,2.06,2022-10-11 15:15:08
535,Jega,NG,12.2175,4.3792,308.73,308.73,28,10,2.74,2022-10-11 15:15:08
536,Strezhevoy,RU,60.7333,77.5889,278.0,278.0,85,100,5.38,2022-10-11 15:15:09
537,Berkovica,BA,44.6156,18.4294,288.32,288.32,65,99,2.24,2022-10-11 15:15:10
538,Malinovoye Ozero,RU,51.6753,79.7825,282.7,282.7,47,59,3.12,2022-10-11 15:15:10
539,Killybegs,IE,54.6333,-8.45,285.99,285.99,80,100,8.31,2022-10-11 15:15:11
540,Abhar,IR,36.1468,49.218,288.39,288.39,54,0,2.91,2022-10-11 15:15:11
541,Mathathane,BW,-22.2687,28.7495,305.09,305.09,21,0,7.38,2022-10-11 15:15:12
542,Aranos,NA,-24.1333,19.1167,308.41,308.41,6,97,4.71,2022-10-11 15:15:12
543,George,ZA,-33.963,22.4617,291.9,291.9,82,20,6.17,2022-10-11 15:15:13
544,Tornio,FI,65.8481,24.1466,281.16,281.16,89,100,2.33,2022-10-11 15:15:14
545,Sfantu Gheorghe,RO,45.8667,25.7833,290.13,287.74,52,99,1.01,2022-10-11 15:15:15
546,Warrington,GB,53.3925,-2.5802,288.66,286.79,64,40,3.6,2022-10-11 15:15:16
547,Hazorasp,UZ,41.3194,61.0742,287.06,287.06,11,4,4.5,2022-10-11 15:15:17
548,Westport,US,41.1415,-73.3579,291.59,287.19,62,0,3.09,2022-10-11 15:15:17
549,Beyneu,KZ,45.3167,55.2,292.6,292.6,14,100,4.78,2022-10-11 15:15:21
550,Zaysan,KZ,47.4667,84.8667,278.35,278.35,60,5,1.6,2022-10-11 15:15:22
551,Balkanabat,TM,39.5108,54.3671,295.2,295.2,70,0,4.09,2022-10-11 15:10:25
552,Koulamoutou,GA,-1.1303,12.4736,304.36,304.36,70,66,0.56,2022-10-11 15:15:23
553,Yomou,GN,7.5603,-9.2653,300.55,300.55,76,91,1.27,2022-10-11 15:15:26
554,Yanam,IN,16.7333,82.2167,298.19,298.19,91,87,1.51,2022-10-11 15:15:27
555,Uppsala,SE,60.0,17.75,283.88,283.84,58,17,4.63,2022-10-11 15:15:27
556,Troy,US,42.6056,-83.1499,292.04,288.97,59,40,3.09,2022-10-11 15:15:28
557,Hajnowka,PL,52.7433,23.5812,285.26,285.26,62,99,4.34,2022-10-11 15:15:28
558,Huarmey,PE,-10.0681,-78.1522,292.88,292.88,73,74,4.79,2022-10-11 15:15:29
559,Sao Domingos Do Maranhao,BR,-5.5758,-44.3853,310.01,310.01,25,57,3.58,2022-10-11 15:15:30
560,Montpellier,FR,43.6109,3.8772,296.44,294.58,73,0,3.09,2022-10-11 15:12:20
561,Rumuruti,KE,0.267,36.5389,294.48,294.48,45,91,3.12,2022-10-11 15:15:31
562,Tiznit,MA,29.5833,-9.5,293.94,293.94,67,60,5.78,2022-10-11 15:15:31
563,Puerto Narino,CO,-3.7703,-70.3831,303.54,303.54,64,29,1.71,2022-10-11 15:15:32
564,Le Vauclin,MQ,14.5452,-60.8388,300.84,297.18,94,100,3.6,2022-10-11 15:14:19
565,Montepuez,MZ,-13.1256,38.9997,302.88,302.88,24,0,4.37,2022-10-11 15:15:32
566,Puerto Padre,CU,21.195,-76.6028,303.27,303.27,66,26,4.41,2022-10-11 15:15:33
567,Wabash,US,40.7978,-85.8205,292.92,290.27,54,57,6.44,2022-10-11 15:15:33
568,Yabrud,SY,33.9674,36.6574,292.0,292.0,34,0,1.78,2022-10-11 15:15:34
569,Yar-Sale,RU,66.8333,70.8333,276.86,276.86,94,100,6.96,2022-10-11 15:15:34
570,Mezen,RU,65.8522,44.24,280.36,280.36,84,100,3.38,2022-10-11 15:15:35
571,Bonfim,BR,3.0833,-59.95,303.47,303.47,59,99,2.46,2022-10-11 15:15:35
572,Abu Samrah,SY,35.3029,37.1841,298.86,298.86,29,0,2.48,2022-10-11 15:15:36
573,Barranca,PE,-10.75,-77.7667,291.28,291.28,74,88,4.36,2022-10-11 15:15:36
574,Tunoshna,RU,57.5459,40.1254,280.14,280.14,76,0,0.0,2022-10-11 15:15:37
575,Cochrane,CA,51.1834,-114.4687,279.74,273.3,74,0,1.03,2022-10-11 15:15:37
576,Yala,TH,6.3333,101.25,297.03,297.03,94,100,0.36,2022-10-11 15:15:38
577,Gonbad-E Qabus,IR,37.25,55.1672,297.68,297.68,62,33,3.1,2022-10-11 15:15:38
578,Nagua,DO,19.3832,-69.8474,303.32,302.18,74,20,3.09,2022-10-11 15:15:39
579,Heidelberg,ZA,-26.5048,28.3592,303.67,301.36,15,34,4.35,2022-10-11 15:15:39
580,Rudbar,AF,30.15,62.6,297.02,297.02,10,0,2.53,2022-10-11 15:15:40
581,Fria,GN,10.4167,-13.5833,302.16,302.16,58,100,0.89,2022-10-11 15:15:40
582,Lages,BR,-27.8161,-50.3261,287.34,287.34,99,100,2.01,2022-10-11 15:15:41
583,Bethanien,NA,-26.502,17.1583,308.16,308.16,9,100,7.96,2022-10-11 15:15:41
584,Umm Bab,QA,25.2142,50.8072,305.55,305.55,26,0,4.34,2022-10-11 15:15:42
585,Inyonga,TZ,-6.7167,32.0667,301.55,301.55,27,99,2.49,2022-10-11 15:15:42
586,Santana,BR,-0.0583,-51.1817,307.25,307.25,59,40,3.09,2022-10-11 15:15:43
587,Stromness,GB,58.965,-3.296,285.13,284.75,83,100,5.81,2022-10-11 15:13:52
588,Andenes,NO,69.3143,16.1194,281.14,280.33,81,75,8.75,2022-10-11 15:15:43
589,San Alberto,CO,7.7611,-73.3922,302.56,302.56,69,46,2.1,2022-10-11 15:15:44
590,Ipswich,GB,52.0592,1.1555,289.87,287.46,56,40,2.57,2022-10-11 15:15:45
591,Puerto Colombia,CO,10.9878,-74.9547,303.2,303.2,69,37,1.71,2022-10-11 15:15:46
592,Horasan,TR,40.0458,42.1728,287.74,287.74,39,1,0.19,2022-10-11 15:15:47
593,Sabratah,LY,32.7933,12.4885,301.7,301.7,47,5,4.0,2022-10-11 15:15:47
594,Tarko-Sale,RU,64.9225,77.785,276.86,276.86,91,100,6.85,2022-10-11 15:15:48
595,Teguise,ES,29.0605,-13.564,297.27,297.27,57,40,6.69,2022-10-11 15:15:50
596,Diffa,NE,13.3154,12.6113,309.39,309.39,17,10,8.11,2022-10-11 15:15:50
597,Saquena,PE,-4.6667,-73.5167,306.57,306.57,46,35,1.48,2022-10-11 15:15:51
598,Velyka Pysarivka,UA,50.4259,35.485,282.16,282.16,83,82,4.68,2022-10-11 15:15:52
599,Padre Paraiso,BR,-17.0742,-41.4844,303.67,303.67,27,11,3.61,2022-10-11 15:15:52
600,Humaita,BR,-7.5061,-63.0208,307.51,307.51,44,79,1.92,2022-10-11 15:15:53
601,Kelo,TD,9.3086,15.8066,301.2,301.2,72,35,1.88,2022-10-11 15:15:56
602,Manturovo,RU,58.3353,44.7619,278.92,278.92,69,6,1.11,2022-10-11 15:15:56
603,Ikot Ekpene,NG,5.1794,7.7108,302.14,302.14,72,88,2.45,2022-10-11 15:15:56
604,Macamic,CA,48.7502,-78.9996,281.76,281.76,64,50,5.16,2022-10-11 15:15:57
605,Bandar-E Lengeh,IR,26.5579,54.8807,304.21,304.21,70,0,3.09,2022-10-11 15:15:58
606,Tonekabon,IR,36.8163,50.8738,296.12,296.12,66,0,1.98,2022-10-11 15:15:58
607,Alice Town,BS,25.7167,-79.3,301.21,301.21,76,85,5.58,2022-10-11 15:15:59
608,Aripuana,BR,-9.1667,-60.6333,305.66,305.66,47,100,1.39,2022-10-11 15:15:59
609,Oranjemund,NA,-28.55,16.4333,290.29,290.29,80,87,5.52,2022-10-11 15:16:00
610,Sokoto,NG,13.0609,5.239,309.53,309.53,18,21,2.98,2022-10-11 15:16:00
611,Wana,PK,32.2989,69.5725,293.04,293.04,13,0,1.17,2022-10-11 15:16:01
612,Doha,QA,25.2867,51.5333,308.14,306.32,17,0,4.12,2022-10-11 15:12:07
613,Aswan,EG,24.0934,32.907,307.2,307.2,18,0,5.33,2022-10-11 15:16:02
614,Kapan,AM,39.2075,46.4058,289.55,289.55,65,8,0.65,2022-10-11 15:16:03
615,Mao,ES,39.8885,4.2658,293.46,293.46,83,20,3.09,2022-10-11 15:16:04
616,Kambove,CD,-10.8764,26.5969,303.19,303.19,15,64,2.12,2022-10-11 15:16:04
617,Karamadai,IN,11.2406,76.9601,298.36,298.36,84,98,0.99,2022-10-11 15:16:05
618,Morales,CO,2.757,-76.6172,297.07,297.07,54,85,1.14,2022-10-11 15:16:05
619,Kutum,SD,14.2,24.6667,304.26,304.26,19,26,6.08,2022-10-11 15:16:06
620,Zhanakorgan,KZ,43.9098,67.2495,287.78,287.78,19,0,3.05,2022-10-11 15:16:06
621,Larkana,PK,27.5551,68.2141,301.27,301.27,17,0,1.64,2022-10-11 15:16:07
622,Volot,RU,57.9278,30.7025,282.56,282.56,64,87,4.49,2022-10-11 15:16:08
623,Fontainebleau,FR,48.4044,2.6903,293.63,290.51,48,33,2.8,2022-10-11 15:16:09
624,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,296.71,296.71,39,26,1.53,2022-10-11 15:16:10
625,Kahta,TR,37.7855,38.6237,295.8,295.8,28,0,2.0,2022-10-11 15:16:11
626,Verkhnyaya Inta,RU,65.9811,60.3094,276.92,276.92,89,94,4.94,2022-10-11 15:16:12
627,Belebey,RU,54.1167,54.1167,282.9,282.9,55,100,3.39,2022-10-11 15:16:12
628,Slobidka,UA,47.8869,29.3461,285.95,285.95,34,48,0.65,2022-10-11 15:16:14
629,Cotonou,BJ,6.3654,2.4183,301.11,301.11,72,85,4.48,2022-10-11 15:14:58
630,Kusa,RU,55.3383,59.4406,282.79,282.79,65,100,1.04,2022-10-11 15:16:14
631,Bar Harbor,US,44.3876,-68.2039,285.88,281.99,73,100,4.47,2022-10-11 15:13:07
632,Whitehaven,GB,54.549,-3.5841,286.29,286.29,100,100,2.68,2022-10-11 15:16:15
633,Porto Walter,BR,-8.2686,-72.7439,307.71,307.71,38,45,1.84,2022-10-11 15:16:16
634,Dakar,SN,14.6937,-17.4441,305.64,305.64,75,57,5.1,2022-10-11 15:16:16
635,Lundazi,ZM,-12.2929,33.1782,300.0,300.0,25,4,5.31,2022-10-11 15:16:17
636,Ploemeur,FR,47.7333,-3.4333,293.07,291.45,65,20,3.6,2022-10-11 15:16:17
637,Sheopur,IN,25.6667,76.7,299.48,299.48,50,10,1.16,2022-10-11 15:16:18
638,Guane,CU,22.2025,-84.0875,302.2,302.2,71,83,4.88,2022-10-11 15:16:18
639,Oyem,GA,1.5995,11.5793,298.23,298.23,84,33,1.45,2022-10-11 15:16:19
640,Saedinenie,BG,42.2667,24.55,291.27,290.01,67,100,3.09,2022-10-11 15:16:20
641,Minna,NG,9.6139,6.5569,304.73,304.73,53,23,1.21,2022-10-11 15:16:20
642,Cordele,US,31.9635,-83.7824,296.32,294.51,64,40,2.06,2022-10-11 15:16:20
643,Tabat,ID,-2.635,115.2274,296.5,296.5,97,100,1.2,2022-10-11 15:16:21
644,Ayorou,NE,14.7308,0.9174,311.5,311.5,19,48,3.58,2022-10-11 15:16:22
645,Mikhaylovka,RU,50.06,43.2379,284.14,284.1,74,73,0.79,2022-10-11 15:16:22
646,Vieques,PR,18.425,-65.8329,305.21,302.09,74,40,7.2,2022-10-11 15:16:23
647,Gat,IL,31.61,34.7642,299.53,297.64,100,0,5.83,2022-10-11 15:14:14
648,Abeokuta,NG,7.15,3.35,301.92,301.92,74,88,2.26,2022-10-11 15:16:25
649,Kuito,AO,-12.3833,16.9333,304.16,304.16,10,12,3.03,2022-10-11 15:16:26
650,Katesh,TZ,-4.5167,35.3833,297.5,297.5,26,51,4.01,2022-10-11 15:16:26
651,Anloga,GH,5.7947,0.8973,300.57,300.57,74,58,4.61,2022-10-11 15:16:27
652,Sarakhs,IR,36.5449,61.1577,295.23,295.23,11,0,3.49,2022-10-11 15:16:27
653,Presidente Venceslau,BR,-21.8761,-51.8439,297.1,297.1,71,100,1.22,2022-10-11 15:12:33
654,Maraa,BR,-1.8333,-65.3667,305.61,305.61,48,85,1.64,2022-10-11 15:16:28
655,Dutse,NG,11.7594,9.3392,307.82,307.82,23,3,4.91,2022-10-11 15:16:29
656,Kyshtovka,RU,56.555,76.6271,280.05,280.05,87,41,3.44,2022-10-11 15:16:29
657,Lahij,YE,13.1667,44.5833,301.71,301.71,46,19,4.0,2022-10-11 15:16:29
658,Teguldet,RU,57.3064,88.1667,278.8,278.8,93,80,3.89,2022-10-11 15:16:30
659,Agarak,AM,39.2068,46.5446,288.78,288.78,54,5,0.53,2022-10-11 15:16:30
660,Fram,PY,-26.9833,-55.8833,288.48,286.2,99,100,2.01,2022-10-11 15:16:31
661,Jawhar,SO,2.7809,45.5005,299.4,299.4,65,62,8.51,2022-10-11 15:16:31
662,Bogorodskoye,RU,56.55,37.8833,279.1,279.1,67,33,1.09,2022-10-11 15:16:31
663,Yuzhnyy,RU,53.2542,83.6936,283.36,282.89,46,40,6.0,2022-10-11 15:16:32
664,Dalbandin,PK,28.8947,64.4101,296.84,296.84,7,0,2.67,2022-10-11 15:16:32
665,Dzaoudzi,YT,-12.7887,45.2699,299.09,299.09,69,0,1.03,2022-10-11 15:16:33
666,Aksu,CN,41.1231,80.2644,288.01,288.01,31,0,2.41,2022-10-11 15:16:34
667,Wilmington,US,34.2257,-77.9447,297.1,294.18,61,0,5.66,2022-10-11 15:16:36
668,Luanda,AO,-8.8368,13.2343,298.49,298.49,72,39,6.41,2022-10-11 15:15:30
669,Merrill,US,45.1805,-89.6835,289.88,286.68,64,0,2.57,2022-10-11 15:11:39
670,Kondinskoye,RU,59.6481,67.41,278.9,278.9,79,53,4.08,2022-10-11 15:16:38
671,Trairi,BR,-3.2778,-39.2689,304.95,304.95,43,9,8.1,2022-10-11 15:14:54
672,Szamotuly,PL,52.612,16.5779,287.31,287.03,46,53,3.9,2022-10-11 15:16:39
673,Sable-Sur-Sarthe,FR,47.8376,-0.3329,293.26,291.57,47,2,3.02,2022-10-11 15:16:39
674,Namanga,KE,-2.5433,36.7905,298.97,298.97,31,5,5.53,2022-10-11 15:16:40
675,Gobabis,NA,-22.45,18.9667,305.96,305.96,7,46,5.14,2022-10-11 15:16:40
676,Luena,AO,-11.7833,19.9167,306.22,306.22,11,8,3.79,2022-10-11 15:16:41
677,Tokmak,UA,47.2514,35.7058,285.88,285.88,65,92,3.11,2022-10-11 15:16:41
678,Ouadda,CF,8.0777,22.4007,296.0,296.0,86,96,1.55,2022-10-11 15:16:42
679,Cassilandia,BR,-19.1133,-51.7342,306.37,306.37,28,94,4.72,2022-10-11 15:16:42
680,Eyemouth,GB,55.8713,-2.0901,286.94,286.61,65,97,6.19,2022-10-11 15:16:14
681,Jalingo,NG,8.8833,11.3667,304.45,304.45,57,62,1.08,2022-10-11 15:16:43
682,Uray,RU,60.1247,64.7758,280.28,280.28,71,99,4.08,2022-10-11 15:16:43
683,Muzhi,RU,65.3667,64.6667,278.1,278.1,82,98,6.77,2022-10-11 15:16:44
684,Qaqortoq,GL,60.7167,-46.0333,275.08,275.08,70,97,4.31,2022-10-11 15:16:45
685,Awbari,LY,26.5921,12.7805,303.77,303.77,13,21,4.32,2022-10-11 15:16:45
686,Catio,GW,11.2833,-15.25,303.51,303.51,70,100,2.69,2022-10-11 15:16:46
687,Norway,US,45.7869,-87.9037,286.5,285.05,78,0,3.6,2022-10-11 15:16:46
688,Kemi,FI,65.8596,24.8228,281.02,281.02,100,100,5.14,2022-10-11 15:16:47
689,Vabalninkas,LT,55.9667,24.75,284.82,284.82,60,35,4.98,2022-10-11 15:16:47
690,Springbok,ZA,-29.6643,17.8865,300.66,300.66,22,95,4.47,2022-10-11 15:16:48
691,Garissa,KE,-0.4536,39.6401,305.21,305.21,29,3,8.84,2022-10-11 15:16:49
692,Tefe,BR,-3.3542,-64.7114,303.21,303.21,70,20,3.09,2022-10-11 15:16:52
693,Havlickuv Brod,CZ,49.6078,15.5807,288.22,285.74,72,78,2.0,2022-10-11 15:16:52
694,Reinosa,ES,42.9996,-4.138,287.29,287.29,81,95,2.6,2022-10-11 15:16:53
695,Nara,JP,34.6851,135.8049,289.54,286.87,50,99,0.62,2022-10-11 15:16:53
696,Wetter,DE,50.9,8.7167,289.42,285.75,54,71,1.97,2022-10-11 15:15:32
697,Puerto Madryn,AR,-42.7692,-65.0385,291.98,291.98,28,86,0.54,2022-10-11 15:16:57
698,Stryn,NO,61.9045,6.7226,281.55,279.31,100,100,2.21,2022-10-11 15:16:58
699,Mbekenyera,TZ,-10.0,38.9833,299.34,299.34,49,7,5.87,2022-10-11 15:16:59
700,Bara,NG,10.3744,10.7288,306.96,306.96,38,59,3.69,2022-10-11 15:16:59
701,Homa Bay,KE,-0.5273,34.4571,293.45,293.45,79,24,8.33,2022-10-11 15:17:00
